172,-0.015091329,-0.021080342,-0.018885318
173,-0.004435511,0.011574697,0.013021287
174,-0.004995315,-0.010111788,-0.01117731
175,-0.011668942,-0.00860215,0.001883911
176,0.010296541,0.003524864,0.004512937
177,0.034923334,0.044312458,0.0419319
178,-0.011292029,0.001293635,-0.006647485
179,-0.036653412,-0.034108526,-0.032917344
180,0.004549242,0.001872659,0.023564597
181,-0.004116962,0.000266969,-0.008039448
182,-0.008681246,-0.004271223,-0.005341702
183,0.010425354,-0.008042869,-0.014629648
184,0.002888981,-0.008108081,-0.013343338
185,-0.048422482,-0.048228909,-0.038095238
186,-0.003892244,-0.007157171,-0.00059404
187,-0.001881288,0.019319435,0.031107588
188,-0.019138741,-0.012446903,-0.016525768
189,0.039467818,0.054139186,0.042399336
190,0.025170592,0.024728262,0.023992559
191,0.025662451,0.035269213,0.012447373
192,0.019069461,0.021004098,0.024769463
193,0.01712012,0.013798269,0.011467925
194,-0.003653419,-0.018807176,-0.01552421
195,-0.01859611,-0.019672206,-0.01346561
196,-0.004003242,-0.010290661,-0.011853448
197,0.004957168,0.00649857,-0.000181788
198,0.015331315,0.013946203,0.021450664
199,-0.021664941,-0.036933191,-0.042000303
200,-0.004965817,-0.011901613,-0.0092885
201,0.019018128,0.008565283,-0.003000262
202,0.001058822,0.019108333,0.02332146
203,0.034774628,0.034114503,0.02168719
204,0.001149962,-0.012591287,-0.029861486
205,-0.01531584,-0.016832441,-0.027257575
206,-0.002592417,-0.027756136,-0.018299638
207,0.028330086,0.021077908,0.025242699
208,-0.005560407,-0.002090436,-0.003977254
209,-0.006735265,0.004975177,0.001711352
210,0.016248669,0.023710265,0.011579366
211,0.026312439,0.019343293,0.021955301
212,-0.014842972,-0.020973783,-0.053250056
213,-0.01880208,-0.020402933,-0.032583397
214,0.003299429,0.024472741,0.044105873
215,-0.014545839,-0.00635324,-0.008064554
216,0.011038287,-0.004859284,-0.035423887
217,-0.014472515,-0.020817322,-0.016656672
218,-0.013268054,-0.016010395,-0.017551041
219,-0.006005209,-0.002667458,-0.009970898
220,0.028762845,0.029419712,0.036298762
221,-0.020298787,-0.00987272,0.001619802
222,0.023586201,0.02020467,0.044673518
223,-0.008020433,-0.021604938,-0.015673394
224,-0.009881879,-0.001051551,0.002752094
225,0.00090731,0.009210474,0.00803764
226,0.012431999,0.036245217,0.032477675
227,-0.00831416,-0.010820357,-0.011113204
228,-0.002579608,-0.004578987,0.005333314
229,-0.002327686,0.018400127,0.024441096
230,0.013220946,0.013801858,0.012761198
231,-0.030190611,-0.035891112,-0.01661797
232,-0.013190872,-0.024133581,-0.022841208
233,-0.001336706,-0.00289387,0
234,-0.025565467,-0.035092399,-0.052451502
235,-0.017857183,-0.008203445,-0.009827557
236,0.008671371,0.055969093,0.074134091
237,-0.008874098,-0.003916371,-0.02545727
238,-0.02322332,-0.031192738,-0.075077419
239,0.002864466,-0.011093074,-0.021338913
240,0.02599256,0.015047853,-0.005985443
241,-0.00863022,-0.033423102,-0.037419398
242,-0.028362875,-0.046848883,-0.031277861
243,-0.026878628,-0.021650117,0.01291506
244,0.009058524,-0.001196083,-0.003642987
245,0.022663739,0.018562813,0.032221208
246,0.021873709,0.042034127,0.054460994
247,-0.006759653,-0.008462595,0.001889565
248,-0.001559634,-0.024182161,-0.042539857
249,0.001278103,0.005830933,0.017509368
250,-0.012338718,-0.010724609,-0.015702387
251,0.001579566,-0.002636976,0.008522815
252,-0.008172043,0.01292594,0.023835275
253,0.004625614,-0.002320128,-0.02814819
254,-0.025899324,-0.028488487,-0.049433713
255,-0.022304211,-0.015260264,-0.025887788
256,-0.016769904,-0.013673686,-0.022107197
257,-0.003841426,-0.028034505,-0.001683598
258,-0.001388308,-0.002535658,-0.011322501
259,-0.012202611,-0.032094059,-0.043616008
260,0.011415152,0.045305353,0.048917146
261,-0.02581945,-0.031092965,-0.031090577
262,-0.003015363,-0.034359773,-0.002506844
263,-0.028016539,-0.04397452,-0.022870067
264,0.00638716,0.028441046,0.047582278
265,0.061025158,0.03072721,0.032163049
266,-0.029141075,-0.03014243,-0.068030469
267,0.032069558,-0.011612021,0.020163374
268,0.003367534,0.004146441,0.021516162
269,0.060411881,0.047832142,0.056086135
270,0.039706444,0.044006567,0.009044504
271,-0.011207943,-0.005347593,-0.00505624
272,-0.03666391,-0.034788139,-0.029799052
273,0.028907701,0.047182143,0.057380952
274,-0.004094324,0.014705914,-0.003827922
275,-0.024525134,-0.033302498,0.013788336
276,0.014096803,-0.016586922,-0.045261942
277,-0.028374836,-0.040220564,-0.024988323
278,-0.001032448,0,-0.005748551
279,0.016240941,-0.026698243,-0.041676682
280,0.021502193,0.010763959,0.003016667
281,0.020480757,0.028512538,0.032581427
282,0.016445993,0.04876416,0.031310703
283,-0.003427945,0.001910796,-0.011767474
284,0.002614241,-0.002860712,0.003572207
285,0.020584602,0.048135159,0.032036142
286,-0.030791998,-0.024026794,-0.022993791
287,0.00180351,0.011530041,-0.013650317
288,0.001938776,0.001232317,0.031973276
289,0.001658646,0.009538492,0.023121387
290,-0.01034911,-0.016153672,-0.031186463
291,0.03192974,0.022924443,0.032423584
292,0.005404702,0.019382193,0.025982875
293,0.005913103,0.015151456,0.02510458
294,-0.000267148,0.02077855,-0.007518754
295,0.017773646,0.027522906,0.00822513
296,-0.045430762,-0.037946429,-0.054315219
297,0.000687799,0.006090458,0.005902429
298,0.005910653,-0.005188844,-0.017603295
299,0.024870183,0.046653176,0.051918264
300,-0.020799973,-0.017164978,-0.041712163
301,-0.002859463,-0.014366141,0.007520465
302,0.001638604,0.013718176,0.038226714
303,0.016223627,0.025655483,0.019825685
304,-0.013683982,-0.002199065,0.01345862
305,0.018634413,0.002203912,-0.008431661
306,-0.017091708,-0.011269928,-0.012967708
307,-0.008830349,-0.026132943,-0.031660586
308,-0.005208292,0.00542398,-0.006227736
309,0.003031152,-0.003691113,-0.018128939
310,0.002747211,-0.00199487,-0.026213769
311,0.019315123,0.028555111,0.015215309
312,-0.008869829,-0.008328679,0.010606479
313,-0.022101654,-0.017637206,-0.020077594
314,0.007210149,-0.031062981,-0.034458672
315,0.000275399,0.011764765,-0.050880153
316,0.006881365,0.059302235,0.088160592
317,-0.015718999,-0.005214023,-0.021013354
318,0.02555195,0.029793159,0.028142166
319,0.000406215,-0.002946718,-0.031779146
320,0.027341704,0.011821574,-0.012218543
321,0.019367602,0.017259719,0.001697769
322,-0.002714217,0.001827199,0.045520606
323,-0.0116641,-0.002866102,0.014358476
324,0.015604445,0.018813744,0.043379042
325,0.028276334,0.026929955,0.017505448
326,0.018332484,0.007492482,0.010752688
327,-0.010234291,-0.000247843,-0.006595766
328,-0.004235667,0.012645623,-0.005568623
329,-0.014512736,-0.019588614,-0.029937519
330,0.005458931,0.004495504,0.016873845
331,0.017676781,0.020387866,0.02489083
332,-0.010173685,0,0.019599532
333,0.007019266,0.006578947,0.010447137
334,-0.0117002,0.017913289,-0.019851096
335,-0.027329962,-0.038287754,-0.039240526
336,-0.019422503,-0.014342186,-0.023056631
